id,title,description,term,department,level,sections,instructors,seats,open_seats,filled_seats,syllabus_count
PSYC888A,Research Methods in Psychology; Developmental Seminar,,202308,Psychology,,1,Arianna Gard,10,4,6,0
PSYC889,Research Methods in Psychology; Cognitive and Neural Systems Seminar,,202308,Psychology,,1,Matthew Roesch,10,10,0,0
PSYC898,Pre-Candidacy Research,,202308,Psychology,,0,,0,0,0,0
PSYC899,Doctoral Dissertation Research; Doctoral Dissertation Research,"For PSYC majors only. For all non-psychology graduate students, written permission of the instructor and department is required.",202308,Psychology,,0,,0,0,0,0
RDEV250,"People, Planet, and Profit: Building Sustainable Places","Cross-listed with: ARCH271.
Credit only granted for: ARCH271 or RDEV250.",202308,Real Estate Development,,1,Wayne Curtis,150,39,111,1
RDEV270,Tax and Accounting for Real Estate Development,"Restriction: Permission of ARCH-Real Estate Development; and must not be in a major in the Robert H. Smith School of Business; and must not have completed BMGT210, BMGT220, or BMGT221.",202308,Real Estate Development,,1,John Park,32,0,32,3
RDEV350,"Real Estate Development: Introduction to Principles, Process, and Practice","Prerequisite: RDEV250 or ARCH271.
Restriction: Must be enrolled in the RDEV Minor; and permission of ARCH-School of Architecture, Planning, & Preservation.
Credit only granted for: RDEV150 or RDEV350.
Formerly: RDEV150.",202308,Real Estate Development,,2,Marcus Ervin; Jesse Saginor,80,0,80,0
RDEV440,Principles of Urban Design for Real Estate Professionals,Restriction: Permission of ARCH-Real Estate Development.,202308,Real Estate Development,,1,Robert McClennan,10,0,10,0
RDEV450,Foundations of Real Estate Finance and Investment,"Prerequisite: Must have completed RDEV270 or an approved accounting course with a grade of C- or better; and minimum grade of C- in RDEV350.
Restriction: Must be enrolled in RDEV Minor; and permission of ARCH-School of Architecture, Planning, & Preservation.",202308,Real Estate Development,,2,Thomas Dwyer; Kathryn Corby,40,3,37,0
RDEV473,Real Estate Case Study Competition,"Prerequisite: RDEV250, RDEV350, RDEV450.
Restriction: Permission of ARCH-Real Estate Development.",202308,Real Estate Development,,1,Tanya Bansal,10,5,5,0
RDEV600,Principles and Practice of Real Property Development,"Restriction: Permission of ARCH-Real Estate Development.
Credit only granted for: RDEV688T or RDEV600.
Formerly: RDEV688T.",202308,Real Estate Development,,1,Jesse Saginor,19,15,4,0
RDEV603,Introduction to Real Property Finance,"Restriction: Permission of the Department.
Credit only granted for: RDEV688Z, RDEV689V, or RDEV603.
Formerly: RDEV688Z and RDEV689V.",202308,Real Estate Development,,1,Thomas Dwyer,10,4,6,0
RDEV605,Tax and Accounting for Real Property Developers,"Restriction: Permission of ARCH-Real Estate Development.
Credit only granted for: RDEV688K or RDEV605.
Formerly: RDEV688K.",202308,Real Estate Development,,1,John Park,18,6,12,2
RDEV620,Market Analysis for Real Property Development,"Restriction: Permission of ARCH-Real Estate Development.
Credit only granted for: RDEV689M or RDEV620.
Formerly: RDEV689M.",202308,Real Estate Development,,1,Abigail Ferretti,30,15,15,1
RDEV630,Real Property Finance and Investment,"Restriction: Permission of ARCH-Real Estate Development.
Credit only granted for: RDEV630, RDEV688B, or URSP664.
Formerly: RDEV688B.",202308,Real Estate Development,,1,Instructor: TBA,19,19,0,0
RDEV635,Capital Markets and Real Estate Investments for Developers,"Prerequisite: RDEV630, URSP664, or RDEV688.
Restriction: Must be in Real Estate Development (Master's) program; or permission of ARCH-Real Estate Development.
Credit only granted for: RDEV635 or RDEV688F.
Formerly: RDEV688F.",202308,Real Estate Development,,1,Kathleen Miles,19,10,9,0
RDEV640,Principles of Urban Design for Real Property Developers,"Restriction: Permission of ARCH-Real Estate Development.
Credit only granted for: RDEV688J or RDEV640.
Formerly: RDEV688J.",202308,Real Estate Development,,1,Robert McClennan,30,22,8,0
RDEV660,Commercial Leasing for Real Property Developers,"Restriction: Permission of ARCH-Real Estate Development.
Credit only granted for: RDEV688L or RDEV660.
Formerly: RDEV688L.",202308,Real Estate Development,,1,Andrew Rose; Suzanne White,20,7,13,0
RDEV670,Negotiating Agreements & Resolving Conflicts when Developing Real Property,"Restriction: Permission of ARCH-Real Estate Development.
Credit only granted for: RDEV688E or RDEV670.
Formerly: RDEV688E.",202308,Real Estate Development,,1,Ronald McDonald,16,9,7,2
RDEV688C,Selected Topics in Real Estate Development; Real Estate Case Study Competition,,202308,Real Estate Development,,1,Tanya Bansal,10,10,0,0
RDEV688D,Selected Topics in Real Estate Development; Geo-Underwriting: Location-Based Project Feasibility Analysis - From Segregation to Gentrification,"This course overviews fundamentals of project level real estate underwriting and its inextricable relationship to the neighborhood context. The construct of ""neighborhood"" is explored throughout the course as both a social organizing principle and as an economic marketplace. Neighborhoods are considered throughout the historical forces that have shaped them, reaching back to the original formation of ethnic and racial ghettos and moving forward through urban renewal and modern-day gentrification. The changing forms of the real estate projects that have sustained these neighborhoods over time are evaluated . As changes further continued in neighborhoods and altered perceived demands for housing and services, the factors that changed the viability of real estate projects are closely investigated. The course also considers the government and policy landscapes that have helped shape neighborhood form and the real estate types found there. These policies are understood through review of actual case examples.",202308,Real Estate Development,,1,Instructor: TBA,15,15,0,0
RDEV689D,Current Topics in Real Estate Development; Affordable Housing Asset Management,,202308,Real Estate Development,,1,David Jefferson,15,15,0,0
RDEV689Y,Current Topics in Real Estate Development; Guided Real Estate Development Project,Prerequisite: Permission of the department.,202308,Real Estate Development,,1,Tanya Bansal; Maria Day-Marshall,4,3,1,0
RDEV690,Capstone Project: Real Property Feasibility Study,"Prerequisite: Completion of at least 7 RDEV courses.
Restriction: Permission of ARCH-Real Estate Development.
Credit only granted for: RDEV688I or RDEV690.
Formerly: RDEV688I.",202308,Real Estate Development,,1,Tanya Bansal; Maria Day-Marshall,10,4,6,0
RELS120,Islamic Civilization,"Cross-listed with: HIST120.
Credit only granted for: HIST120 or RELS120.",202308,Religious Studies,,3,Rachel Schine,69,49,20,0
RELS170,Ancient Myths and Modern Lives,"Cross-listed with: CLAS170.
Credit only granted for: CLAS170 or RELS170.
Additional information: This course cannot be taken for language credit.",202308,Religious Studies,,9,Chiara Graf,190,177,13,0
RELS171,Is Judaism a Religion?,"Cross-listed with: JWST171.
Credit only granted for: JWST171 or RELS171.",202308,Religious Studies,,1,Maxine Grossman,40,24,16,0
RELS219E,Special Topics in Religious Studies; Visual Cultures of Islam,"Crosslisted with ARTH389L, AAST298B, PERS298E, and HIST219E. Credit granted for HIST219E, ARTH389L, AAST298B, PERS298E, or RELS219E.

Visual Cultures of Islam is part of the Digital Islamic Studies Curriculum (digitalislam.umich.edu). This course is taught by an expert in the field of Islamic Art at the University of Michigan, and digitally shared with the University of Maryland. The course explores definitions of ""Islamic"" art and investigates various visual cultures of Islam around the world from the 7th to the 20th century. The course meets twice a week in real time using video conferencing technology and students are able to enroll directly at Maryland for course credit.",202308,Religious Studies,,1,Instructor: TBA,12,12,0,0
RELS273,"Jesus, Mani, and Muhammad: The Dynamics of New Religious Movements","Cross-listed with: HIST289T.
Credit only granted for: RELS273 or RELS289M or HIST289T.
Formerly: RELS289M.",202308,Religious Studies,,3,Hayim Lapin,69,48,21,0
RELS274,Jerusalem in Antiquity: The History of Sacred Space in a Holy City,"Cross-listed with: JWST274.
Credit only granted for: JWST274, RELS274, JWST289J or RELS289J.
Formerly: JWST289J, RELS289J.",202308,Religious Studies,,4,Matthew Suriano,80,54,26,0
RELS342,Renaissance Europe,"Prerequisite: HIST112 or HIST111; or permission of instructor.
Cross-listed with: HIST332.
Credit only granted for: HIST332 or RELS342.",202308,Religious Studies,,1,Stefano Villani,30,29,1,0
RELS439A,Advanced Topics in Religious Thought; Islamic Reformism,"Cross-listed with HIST428G. Credit only granted for HIST428G, HIST779C, or RELS439A.

Islam is far from a monolithic religious tradition. We will debate a wide range of perspectives on the various facets of Islamic Reform and modernization in the 18th-21st centuries. Students will learn to appreciate the diversity of Islamic thought in the contemporary world and its manifestations in daily practice, and in social, political, regional, and international conflicts.",202308,Religious Studies,,1,Peter Wien,10,8,2,0
RELS499,Independent Study in Religious Studies,,202308,Religious Studies,,0,,0,0,0,0
RELS619B,Directed Readings in Religous Studies; Islam and the Body,,202308,Religious Studies,,0,,0,0,0,0
RUSS101,Intensive Elementary Russian I,"Prerequisite: Must have appropriate Foreign Language Placement Test (FLPT) score.
Restriction: Must not be a native/fluent speaker of Russian.
Credit only granted for: RUSS101 or (RUSS111 and RUSS112).",202308,Russian,,2,Inna Hardman,30,11,19,0
RUSS201,Intermediate Russian I,"Prerequisite: RUSS102 or RUSS114; or must have appropriate Foreign Language Placement Test (FLPT) score.
Restriction: Must not be a native/fluent speaker of Russian.",202308,Russian,,1,Zhanna Gerus-Vernola,15,0,15,0
RUSS287,The Power of the Word: Freedom of Speech in the U.S. and Russia,"Credit only granted for: RUSS287 or RUSS289I.
Formerly: RUSS289I.
Additional information: Taught in English.",202308,Russian,,1,Cynthia Martin,30,2,28,0
RUSS301,Advanced Russian I,"Prerequisite: RUSS202; or students who have taken courses with comparable content may contact the department.
Restriction: Must not be a native/fluent speaker of Russian.",202308,Russian,,1,Michael Lavery,15,8,7,0
RUSS386,Experiential Learning,"Restriction: Junior standing or higher; and permission of ARHU-School of Languages, Literatures, and Cultures department.",202308,Russian,,0,,0,0,0,0
RUSS398D,Selected Topics in Russian Language and Literature; New Wave Cinemas of the Soviet Bloc,,202308,Russian,,1,Elizabeth Papazian,20,14,6,0
RUSS398L,Selected Topics in Russian Language and Literature; Russian for Heritage Learners,The course is intended for heritage speakers of Russian who may have had little or no formal instruction in Russian. Please contact instructor if you are unsure of your current abilities: Inna Hardman: ihardman@umd.edu,202308,Russian,,1,Inna Hardman,15,0,15,0
RUSS401,Advanced Russian Composition,"Prerequisite: RUSS302; or students who have taken courses with comparable content may contact the department.
Restriction: Not open to native speakers of Russian.",202308,Russian,,1,Cynthia Martin,15,5,10,0
RUSS439E,Selected Topics in Russian Literature; Cultural Map of Russia: Explorations in the Diversity of Russia,"Prerequisite: Must have completed or be concurrently enrolled in RUSS301 or higher.

Topics will include Russian cultural, ethnic, linguistic, geographic, and environmental diversity. Taught in Russian.",202308,Russian,,1,Instructor: TBA,15,12,3,
RUSS439V,"Selected Topics in Russian Literature; Museums, Masterworks, and Memes: Exploring Russophone Visual Cultures","Prerequisites: Must have completed RUSS202 or have equivalent proficiency at the Intermediate level or above, by permission of instructor.

Examines visual cultures of the Russian-speaking world in historical and social context. We will become familiar with important artworks produced in the Russian Empire, the Soviet Union, and in Russophone communities today. We will also explore what Russian speakers understand and have understood about these artworks. In learninghow to ""read"" Russophone art, we will investigate the notions of ""high"" and ""low"" culture and reflect on the relationship between art and everyday life. Taught in Russian.",202308,Russian,,1,Michael Lavery,15,3,12,0
RUSS499,Independent Study in Russian,,202308,Russian,,0,,0,0,0,0
SLAA610,Research and Theories in Second Language Acquisition,Introduction to current theories and research findings Second Language Acquisition (SLA).,202308,Second Language Acquisition and Application,,1,Megan Masters,15,10,5,0
SLAA620,Second Language Research Methodologies,Prerequisite: SLAA610; and must have completed or be concurrently enrolled in SLAA611.,202308,Second Language Acquisition and Application,,1,Bronson Hui,15,5,10,0
SLAA649R,Special Topics in Second Language Acquisition; Research Critique,,202308,Second Language Acquisition and Application,,1,Nan Jiang,15,11,4,0
