id,title,description,term,department,level,sections,instructors,seats,open_seats,filled_seats,syllabus_count
PHPE308T,"Special Topics in Philosophy, Politics, and Economics; The Ethics of Data and Deomcracy",,202208,"Philosophy, Politics, and Economics",,1,Aylon Manor,25,3,22,
PHPE350,Careers in Impact,"The Philosophy, Politics, and Economics (PPE) ecosystem is vast and complex and consists of public, private, and nonprofit sectors engaged in shaping the world around them. Each sector within this ecosystem has its own theory of change and plays a specific role in the broader impact space. As you seek to become a PPE professional, it is essential to develop a deeper understanding of this ecosystem, the different levers of influence within it, and the intra-relationship between the sectors. This course introduces you to the PPE landscape so that by learning about it and you are better equipped to find your place within it.",202208,"Philosophy, Politics, and Economics",,1,Sarah Wolek,40,40,0,
PHPE386,"Experiential Learning Practicum in Philosophy, Politics, and Economics",Restriction: Junior standing or higher.,202208,"Philosophy, Politics, and Economics",,0,,0,0,0,
PHPE400,Individual and Group Decision-Making,"Foundational issues that arise within the theories of rational choice that underlie the treatments of decision-making found in economics, politics, and the other social sciences. The course is focused on individual decisions (rational choice theory), strategic decisions (game theory) and group decisions (social choice theory). In addition to presenting the formal models of decision making, we also discuss to what extent these mathematical theories explain social interactions. An important aspect of the course is to introduce students to the ways in which economic analysis has been applied to issues in social and political philosophy. Readings will be drawn from the literature in economics, psychology, statistics and political science, as well as philosophy.",202208,"Philosophy, Politics, and Economics",,1,Eric Pacuit,30,2,28,
PHPE401,Social Philosophy and Political Economy,"Examines capitalism and socialism as differing modes of economic production through several different theoretical lenses. We begin by examining capitalism and socialism as they developed historically, by looking primarily at the work of Adam Smith and Karl Marx. Then, we turn our attention to one of the most important debates in 20th century economics: to what extent rational economic calculation is possible in a socialist commonwealth. After this we turn our attention to how capitalist and socialist modes of production functioned in practice. We end by turning our attention to the ethics of capitalism and socialism: which mode of economic production is most just?",202208,"Philosophy, Politics, and Economics",,1,Aylon Manor,30,0,30,
PHPE402,"Senior Capstone in Philosophy, Politics, and Economics","Restriction: Must be in the Philosophy, Politics, and Economics major; and must have senior standing.",202208,"Philosophy, Politics, and Economics",,1,Harjit Bhogal,25,4,21,
PHPE408D,"Advanced Topics in Philosophy, Politics, and Economics; Theories of Democracy","Cross-listed with PHIL408D. Credit only granted for PHPE408D or PHIL408D.

Many think that democracy is the only acceptable form of government, but it is hard to articulate why. This course will look at normative arguments in defense of democracy. It will also look at criticisms of these arguments, along with normative arguments in favor of non-democratic forms of government. The course will also look at theoretical and empirical work concerning how democracies actually function in the real world (e.g., the median voter theorem, the Hong-Page theorem, McKelvey Schofield chaos theorem, etc.), and ask how this theoretical and empirical work should inform our normative arguments for democracy.",202208,"Philosophy, Politics, and Economics",,1,Aylon Manor,30,5,25,
PHPE408E,"Advanced Topics in Philosophy, Politics, and Economics; The Ethics of Markets","Cross-listed with PHIL408E. Credit only granted for PHPE408E or PHIL408E.

Markets are pervasive throughout our lives, but we rarely think about them from an ethical perspective. This course examines questions at the intersection of ethics and markets. It asks questions like: what is the extent of permissible market exchange? What sorts of things can be bought and sold on the market? Do markets corrupt our morals? Do markets presuppose certain morals? Does trade between nations lead to tolerance? What are the social responsibilities of business?",202208,"Philosophy, Politics, and Economics",,1,Antong Liu,30,4,26,
PHPE408J,"Advanced Topics in Philosophy, Politics, and Economics; The Philosophy of Plato",Cross-listing with PHIL412. Credit only granted for PHIL412 or PHPE408J.,202208,"Philosophy, Politics, and Economics",,1,Conor Stark,25,3,22,
PHPE408K,"Advanced Topics in Philosophy, Politics, and Economics; Philosophy and Law","Cross-listed with PHIL438L. Credit only granted for PHIL438L or PHPE408K.

Philosophy and Law deal with many of the same concepts but from different perspectives. This class explores ways in which the two fields interact, demonstrating how the use of philosophical tools can enhance understanding of many areas of law, from free speech, the rules of evidence, and criminal law to contracts, antitrust, and corporations. It will expose students to concrete legal issues that lawyers deal with on a day-to-day basis. At the same time, this cross-disciplinary class, which should not be confused with philosophy of law, will deepen the student's knowledge of critical ideas in epistemology, metaphysics, philosophy of language, and other philosophical subjects. Previous exposure to basic philosophical concepts would be helpful, though not essential.",202208,"Philosophy, Politics, and Economics",,1,Kenneth Glazer,25,4,21,
PHPE408X,"Advanced Topics in Philosophy, Politics, and Economics; Bayesian Epistemology","Cross-listed with PHIL418X. Credit only granted for PHIL418X or PHPE408X.

Epistemology is the philosophical study of knowledge and rational belief. Bayesian epistemology frames this study by centering not on full beliefs (like my belief that there is no chocolate on the moon) but instead on graded belief. This is for example what happens when we say that we are 80% confident that a certain party will win an election. Among the topics to be covered in the class are: the connection between degrees of belief and the mathematical theory of probability; the principles governing whether degrees of belief are rational; the principles whether agents respond appropriately to evidence; the role of degrees of belief in practical decision making. The approach in the class will be to present these topics without presupposing prior competence in epistemology.",202208,"Philosophy, Politics, and Economics",,1,Fabrizio Cariani,24,10,14,
PHSC300,Foundations of Public Health,"Restriction: Must be a major within the School of Public Health.
Credit only granted for: SPHL100 or PHSC300.",202208,Public Health Science,,1,Chandria Jones,35,9,26,
PHSC321,Public Health Science: Transferring Knowledge into Practice,Restriction: Must be a first year transfer student in UMD's Public Health Science program at Shady Grove.,202208,Public Health Science,,1,Kristen Cabrera,35,29,6,
PHSC389,Independent Research Study in Public Health Science,,202208,Public Health Science,,2,Nancy Smith,50,38,12,
PHSC399,Public Health Science Internship,,202208,Public Health Science,,2,Nancy Smith,50,35,15,
PHSC410,Public Health Program Planning and Evaluation,"Restriction: Must be in Public Health Science program; and junior standing or higher.
Credit only granted for: PHSC410 or SPHL410.
Formerly: SPHL410.",202208,Public Health Science,,1,Nancy Smith,35,26,9,
PHSC412,"Food, Policy, and Public Health","Prerequisite: Must have completed HLSA300 with a C- or higher.
Recommended: NFSC100.
Restriction: Must be in Public Health Science program; and junior standing or higher.
Credit only granted for: PHSC412 or SPHL412.
Formerly: SPHL412.",202208,Public Health Science,,1,Michael Bazaco,35,12,23,
PHSC415,"Essentials of Public Health Biology: The Cell, The Individual, and Disease","Prerequisite: Minimum grade of C- in BSCI202.
Recommended: BSCI223.
Restriction: Must be in Public Health Science program; and junior standing or higher.
Credit only granted for: PHSC415, SPHL415 or SPHL498J.
Formerly: SPHL415 and SPHL498J.",202208,Public Health Science,,6,Jessica O'Hara; Mark Scheckelhoff,235,39,196,
PHSC420,Vaccines and Immunology,"Prerequisite: Minimum grade of C- in BSCI202.
Recommended: CHEM231.
Restriction: Must have earned a minimum of 60 credits. And must be in Public Health Science program; or permission of instructor.",202208,Public Health Science,,1,Jennifer German,35,28,7,
PHSC430,Public Health in the City: Perspectives on Health in the Urban Environment,"Prerequisite: Minimum grade of C- in BSCI202 and MIEH300.
Restriction: Must be in Public Health Science program; and junior standing or higher.
Credit only granted for: PHSC430 or SPHL498G.
Formerly: SPHL498G.",202208,Public Health Science,,1,Kendall Bustad,35,0,35,
PHSC440,Public Health Nutrition,"Prerequisite: A minimum of C- in BSCI170, BSCI171, CHEM131, CHEM132 and EPIB301.
Restriction: Must be in Public Health Science program.
Credit only granted for: PHSC440 or NFSC498L.",202208,Public Health Science,,1,Kendall Bustad,35,0,35,
PHSC497,Public Health Science Capstone,"Prerequisite: Must have completed the professional writing requirement with a C- or higher; and minimum grade of C- in MIEH400.
Restriction: Must have earned a minimum of 100 credits; and must be in Public Health Science program; and must be in the final semester of undergraduate study.
Credit only granted for: SPHL498F or PHSC497.
Formerly: SPHL498F.",202208,Public Health Science,,5,Aysha Jawed; Kendall Bustad; Lakeshia Watson; Adam Binkley; Kevin Glasz,100,27,73,
PHYS102,Physics of Music,"Prerequisite: Must have math eligibility of MATH107 or higher.
Credit only granted for: PHYS102 and PHYS499C.
Additional information: CORE Distributive Studies Physical Sciences Laboratory Course only when taken concurrently with PHYS103.",202208,Physics,,1,Matt Severson,150,36,114,
PHYS103,Physics of Music Laboratory,"Optional laboratory to accompany PHYS 102. Laboratory experiments, including the velocity of sound, sound quality and wave shape, traveling and standing waves, fourier synthesis and analysis, musical synthesizer, psychoacoustics, and audio equipment.",202208,Physics,,6,Andris Skuja,144,36,108,
PHYS105,A Global Challenge: Energy and Climate Change,"This marquee course will consider the global energy crisis from a scientific perspective. Topics include basic laws of energy and thermodynamics, their effects on energy production and distribution, greenhouse gas, global warming and policy options for decision makers. This course is aimed at the non-science major.",202208,Physics,,4,Jordan Goodman,100,20,80,
